Id,Label,Component ID,Degré Entrant,Degré Sortant,Degré,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,PageRank,Eigenvector Centrality
208,electrical design engineer,0,3,9,12,307.0,167.0,140.0,11.0,5.032150033489618,313.02816888303596,0,1.62773592701156E-4,0.0
209,electrical designer,0,4,8,12,466.0,164.0,302.0,12.0,4.760404949381328,1997.5835499032787,5,5.53517646210703E-4,0.00734301327715583
210,electrician,0,18,11,29,1238.0,563.0,675.0,11.0,4.617547806524184,7339.869306070217,8,9.236835116508194E-4,0.024222217146377574
211,electrical supervisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
212,electrical technician,0,4,12,16,376.0,176.0,200.0,12.0,4.686164229471316,3305.206575107506,5,6.140230381567464E-4,0.006578811450974596
213,general manager,0,191,15,206,31605.0,20863.0,10742.0,11.0,4.611923509561305,41146.25318112742,8,0.008125661933929362,0.5712610529344818
214,supervisor,0,139,15,154,10772.0,6167.0,4605.0,11.0,4.4893138357705284,17786.190936400097,8,0.0038575233143287127,0.3405019824797519
215,senior mechanical engineer,0,10,11,21,1226.0,586.0,640.0,12.0,4.701912260967379,1544.3593485008807,5,8.073526058535054E-4,0.013865458685186068
216,mechanical engineer and designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
217,lead mechanical engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
218,second engineer,0,1,1,2,170.0,115.0,55.0,12.0,5.4825646794150735,0.0,5,5.27366950732694E-4,0.001547106652513646
219,director of engineering,0,2,14,16,632.0,128.0,504.0,11.0,4.400449943757031,119.05269071422737,5,5.104917558404884E-4,0.0031608341270619664
220,assistant chief engineer,0,2,5,7,126.0,84.0,42.0,12.0,5.306764902880107,37.770198274564585,0,1.116792901448686E-4,0.0
221,building engineer,0,6,9,15,318.0,150.0,168.0,12.0,4.543307086614173,1134.0631187144124,8,5.696220872315254E-4,0.007675370383636499
222,technical superintendent,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
223,maintenance supervisor,0,21,14,35,1879.0,966.0,913.0,11.0,4.453318335208099,7732.065209362512,8,0.001395975423337695,0.026912827941652943
224,engineering manager,0,12,15,27,1490.0,372.0,1118.0,11.0,4.366704161979753,3005.4373685173077,5,6.717309007918068E-4,0.01721324768198995
225,maintenance engineer,0,5,14,19,400.0,122.0,278.0,11.0,4.372328458942632,3339.315698537571,5,5.441210635179315E-4,0.008749971019116325
226,facilities manager,0,5,13,18,537.0,100.0,437.0,11.0,4.499437570303712,1127.9272078466524,8,5.1474893597424E-4,0.0069411906289389
227,store manager,0,88,15,103,19203.0,10245.0,8958.0,10.0,4.84251968503937,6282.032775762345,8,0.004704526998204365,0.36180659756615735
228,sales representative,0,152,15,167,19569.0,12836.0,6733.0,11.0,4.907761529808774,14382.625509228446,3,0.005464477230506279,0.42886243057657175
229,assistant store manager,0,19,15,34,4118.0,2191.0,1927.0,10.0,4.790776152980877,624.2046192712404,8,0.0012018524636739762,0.06811176263170336
230,medical assistant,0,63,15,78,6992.0,4043.0,2949.0,11.0,5.004499437570304,50468.99502931312,2,0.002535686380127169,0.18306846747796038
231,lead dental assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
232,surgical assistant,0,4,6,10,124.0,50.0,74.0,13.0,6.014065639651708,1845.0977386072645,8,1.2336734714670584E-4,0.0
233,head dental assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
234,dental receptionist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
235,dental director,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
236,lead,0,1,13,14,229.0,8.0,221.0,11.0,4.540449438202248,334.90376012345644,0,4.640436494693097E-4,5.30688318697282E-4
237,editor,0,19,15,34,1902.0,670.0,1232.0,11.0,4.821147356580427,6916.764017447332,1,9.032867668637268E-4,0.028377913916585947
238,assistant dental director,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
239,chief coordinator and speaker,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
240,honorary state secretary,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
241,co investigator advisor,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
242,rdh temp,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
243,rdh,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
244,substitute dental hygienist,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
245,cosmetic consultant,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
246,certified phlebotomist,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
247,sql server developer,0,1,3,4,74.0,27.0,47.0,13.0,5.230596175478065,1.9735120816003167,0,4.986720880805993E-4,6.536125962678805E-4
248,dental technician,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
249,receptionist dental assistant,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
250,dental assisting,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
251,banquet manager and maitre,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
252,research student,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
253,general dentistry,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
254,oral surgery assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
255,dental office manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
256,dimensional management,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
257,oral surgeon,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
258,independent contractor,0,11,15,26,2038.0,379.0,1659.0,11.0,4.408323959505062,2239.750466812126,0,6.682955124172925E-4,0.024332799521327213
259,internship,0,6,13,19,849.0,257.0,592.0,11.0,4.761529808773903,1023.2890320102305,2,5.178237002277561E-4,0.015659356300189102
260,sales manager,0,118,15,133,17258.0,10799.0,6459.0,11.0,4.929133858267717,11292.826003821223,3,0.004602488269860797,0.32228846130444644
261,lab assistant,0,3,15,18,612.0,69.0,543.0,11.0,4.596175478065242,1861.1274526179538,1,4.839547956292536E-4,0.0032361448436536975
262,general practice resident,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
263,dental extern,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
264,clinical assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
265,resident,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
266,dental resident,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
267,faculty practice,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
268,assistant,0,5,15,20,2335.0,218.0,2117.0,11.0,4.762654668166479,155.879805037054,2,5.047400266845597E-4,0.015265857000549573
269,secretary,0,57,15,72,8776.0,4560.0,4216.0,11.0,4.87289088863892,2554.306016311861,2,0.002160109380655404,0.25241601194073465
270,social work intern,0,7,13,20,841.0,320.0,521.0,11.0,4.791901012373454,7213.938600789732,9,6.62181115283624E-4,0.020373209291917903
271,legal secretary,0,22,10,32,6064.0,3374.0,2690.0,11.0,5.010123734533184,414.30597161088497,2,0.0014556641946929791,0.10824446759776843
272,data entry clerk,0,22,15,37,2379.0,809.0,1570.0,11.0,4.591676040494938,18219.3643231543,2,7.731458571486166E-4,0.04167360057437392
273,unit secretary,0,4,14,18,314.0,53.0,261.0,11.0,4.9111361079865015,1352.007928774975,2,4.7074055662109073E-4,0.0032080175916702285
274,medical transcriptionist level ii,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
275,transcriptionist contractor,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
276,lpn,0,10,8,18,874.0,505.0,369.0,12.0,5.64904386951631,855.0583511007013,9,7.384664372709818E-4,0.016668755930461205
277,volunteer president,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
278,executive assistant,0,111,15,126,25491.0,14071.0,11420.0,12.0,4.699662542182227,24841.514435548164,2,0.00619695236424814,0.26974986648599164
279,member,0,1,10,11,539.0,20.0,519.0,11.0,4.687289088863892,149.0443770276062,1,4.5154914941496297E-4,5.939891273000487E-4
280,attending physician,0,4,7,11,160.0,62.0,98.0,11.0,5.296718017414602,2860.215450102382,1,1.0986195367154055E-4,0.0
281,chief financial officer,0,15,15,30,4047.0,1219.0,2828.0,11.0,4.8785151856018,1500.0853769507023,6,7.662580766933976E-4,0.02288671704569862
282,founder,0,2,15,17,744.0,21.0,723.0,11.0,4.548931383577053,1463.9426428265883,5,4.546896156583954E-4,0.001477356526945306
283,executive vice president,0,6,15,21,1178.0,401.0,777.0,11.0,4.796400449943757,1156.9405935983852,5,5.377308118774492E-4,0.014922043760287641
284,substitute teacher,0,39,15,54,4230.0,2203.0,2027.0,11.0,4.827896512935883,3700.2099505682427,1,0.0016992409114196321,0.043563080787388596
285,senior director,0,14,15,29,5605.0,2889.0,2716.0,11.0,4.713160854893139,1950.8226945445253,5,0.0012822361376478703,0.09894842240645856
286,executive director,0,21,15,36,3491.0,1616.0,1875.0,11.0,4.620922384701912,7705.716937612113,5,8.930761271530662E-4,0.07509205084205718
287,product manager,0,33,14,47,4549.0,2024.0,2525.0,11.0,4.591676040494938,4428.892905435006,5,0.0012538780589937285,0.0929774134679308
288,staff physician,0,2,9,11,140.0,48.0,92.0,12.0,5.462826523777629,2059.453570994816,1,1.0191249582967247E-4,0.0
289,staff psychiatrist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
290,clinical instructor,0,6,12,18,309.0,106.0,203.0,12.0,4.816647919010124,4252.744005589321,9,7.770252323231883E-4,0.007645322778055067
291,associate director,0,4,15,19,1298.0,163.0,1135.0,11.0,4.587176602924634,526.1981002950673,5,5.02375126844313E-4,0.0072888607948180285
292,chief medical officer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
293,clinical assistant professor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
294,medical consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
295,founder and medical director,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
296,graduate medical education inspector,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
297,lab technician,0,4,15,19,408.0,79.0,329.0,11.0,4.6355455568054,1198.3202540146015,1,5.324747476202598E-4,0.002988056271541541
298,assistant director,0,11,15,26,1091.0,280.0,811.0,11.0,4.438695163104612,7063.736711243341,5,5.887293452197158E-4,0.01331292665666991
299,chief executive officer,0,3,15,18,811.0,111.0,700.0,11.0,4.583802024746906,367.6916934532852,5,4.647629662489681E-4,0.005586881173734804
300,director hematology,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
301,staff attending physician,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
302,licensed practical nurse,0,10,10,20,1459.0,668.0,791.0,12.0,5.291338582677166,305.12123062394716,9,9.244477955718275E-4,0.017587845127698027
303,staff nurse,0,27,11,38,3093.0,1934.0,1159.0,12.0,5.06636670416198,4772.955324498823,9,0.0021348095555643876,0.034813891835943696
304,family nurse practitioner,0,4,11,15,651.0,244.0,407.0,12.0,4.788526434195726,2022.0003124785837,9,6.555118851126116E-4,0.008194451006178454
305,charge nurse,0,20,11,31,1929.0,1012.0,917.0,12.0,5.276715410573678,1031.4394003782943,9,0.0013285805172604727,0.02994920940366129
306,nurse practitioner,0,5,9,14,547.0,249.0,298.0,12.0,5.048368953880765,519.4589984909935,9,6.528656691727897E-4,0.011430538635423737
307,rn,0,10,11,21,926.0,374.0,552.0,12.0,5.412823397075366,889.8699253173536,9,7.879594233704879E-4,0.01775107344851609
308,director of nursing,0,16,13,29,1156.0,522.0,634.0,12.0,5.059617547806524,2114.978078219264,9,9.171135240494896E-4,0.025922940288398928
309,case manager,0,28,15,43,2134.0,1017.0,1117.0,11.0,4.81214848143982,4558.898903922492,9,0.0013075664356541803,0.03718142226648893
310,certified nursing assistant,0,16,15,31,1848.0,862.0,986.0,11.0,4.987626546681665,3065.6673216808736,2,9.663413530622948E-4,0.03249203570595454
311,rn case manager,0,7,9,16,586.0,280.0,306.0,12.0,4.921259842519685,1846.4280787020957,9,7.053180190056935E-4,0.011216784681364746
312,registered nurse case manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
313,nurse manager,0,11,14,25,1002.0,394.0,608.0,12.0,4.974128233970753,1802.9720631472942,9,7.92128422535184E-4,0.018512053210480304
314,nursing supervisor,0,10,10,20,578.0,269.0,309.0,12.0,5.183352080989876,3994.3107637008707,9,6.672612886611802E-4,0.017557874300332878
315,student nurse,0,3,12,15,481.0,88.0,393.0,12.0,5.283464566929134,1851.427187277631,9,5.086657562200451E-4,0.006029413042930449
316,consultant in,0,1,14,15,131.0,9.0,122.0,11.0,4.823844608171467,1280.3917551455938,0,8.807879995898177E-5,0.0
317,physician assistant,0,1,5,6,86.0,12.0,74.0,11.0,5.031496062992126,1210.7094982393332,9,4.572963643212501E-4,6.842294132325926E-4
318,medical executive committee,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
319,board certification,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
320,college,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
321,consultantmedical director,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
322,correctional medicine consultant,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
323,emergency medicine th year clerkship,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
324,greenville,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
325,lima memorial,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
326,medical advisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
327,monthly core program in emergency,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
328,instructional designer,0,8,13,21,1088.0,379.0,709.0,11.0,4.365579302587177,12065.478040224963,1,6.542192587416435E-4,0.008696475083753754
329,technical editor,0,5,10,15,675.0,345.0,330.0,11.0,4.681664791901013,1434.2158997603105,1,5.936573830142228E-4,0.008496592795710566
330,lead technical writer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
331,proposal writer,0,2,10,12,489.0,174.0,315.0,12.0,4.7986501687289085,2688.8634913766023,1,4.929407068919805E-4,0.004366529259807231
332,documentation specialist,0,2,9,11,427.0,169.0,258.0,12.0,4.676040494938133,89.21331716523306,1,4.968654546092955E-4,0.0052093185821576755
333,writer,0,22,14,36,1772.0,782.0,990.0,11.0,4.700787401574803,8150.649478919716,1,9.741322921808596E-4,0.033647017623659174
334,technical writer contracted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
335,software tester,0,10,13,23,959.0,444.0,515.0,12.0,4.796400449943757,8707.186052861614,10,6.371770748144875E-4,0.0202931952031814
336,managing editor,0,14,13,27,913.0,490.0,423.0,12.0,5.211473565804274,166.39101338211188,1,8.464569368861359E-4,0.023060823220437357
337,senior editor,0,9,13,22,549.0,267.0,282.0,11.0,4.90888638920135,277.4227136202848,1,6.541379632940358E-4,0.014338011731814303
338,reporter,0,14,12,26,922.0,423.0,499.0,12.0,5.0641169853768275,330.38810629338406,1,7.910367651389059E-4,0.023110858622886855
339,editorial assistant,0,10,15,25,568.0,228.0,340.0,12.0,4.794150731158605,734.0822373870168,1,6.578735020492905E-4,0.016219666067653446
340,assistant editor,0,14,15,29,840.0,469.0,371.0,11.0,4.952755905511811,1368.0219053089884,1,7.836414257763112E-4,0.02377795862679036
341,copy editor,0,13,13,26,768.0,380.0,388.0,12.0,4.8672665916760405,714.2988659980776,1,7.357786119556787E-4,0.022932820955297507
342,staff writer,0,12,15,27,832.0,335.0,497.0,11.0,4.877390326209224,629.0047876971695,1,7.231623043315056E-4,0.021001135301350515
343,freelance writer,0,18,14,32,1081.0,533.0,548.0,11.0,4.737907761529809,1634.2964908707656,1,8.986674706977324E-4,0.027388120665759404
344,contributing writer,0,7,12,19,478.0,186.0,292.0,11.0,4.859392575928009,155.0307939878394,1,5.938744801262768E-4,0.012430538706391717
345,freelance editor,0,5,11,16,259.0,111.0,148.0,12.0,4.901012373453319,189.3432254469439,1,5.116687368695706E-4,0.008519034400474029
346,executive editor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
347,editorial director,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
348,senior technical writer contractor,0,1,3,4,221.0,95.0,126.0,12.0,5.440944881889764,0.0,1,4.906175809192321E-4,0.0014367698745355918
349,documentation manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
350,senior itil technical writer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
351,senior technical writer consultant,0,2,10,12,191.0,98.0,93.0,11.0,5.016744809109176,2990.6800648653402,2,1.1562986482314214E-4,0.0
352,senior sap technical writer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
353,principal technical writer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
354,teller,0,15,14,29,4154.0,2086.0,2068.0,11.0,4.901012373453319,13799.305987293432,2,0.0013405485597964447,0.14779773373318011
355,security officer,0,85,12,97,6746.0,4670.0,2076.0,11.0,4.816647919010124,21072.82141823573,2,0.0033780496119209793,0.19935508655159648
356,security guard,0,58,15,73,4791.0,3160.0,1631.0,11.0,4.651293588301463,24500.810455809726,2,0.0022529895586559916,0.11473316932561366
357,customer service,0,9,15,24,2420.0,534.0,1886.0,11.0,4.816647919010124,3833.7643332299176,2,6.624147554133884E-4,0.037101444085217684
358,home health aide,0,25,15,40,2400.0,1197.0,1203.0,12.0,4.881889763779528,11924.786083580564,2,0.0010373317052406628,0.07069576240995538
359,litigation paralegal,0,4,11,15,683.0,435.0,248.0,12.0,5.227221597300337,1364.776105093119,2,6.012411581595389E-4,0.010400727462487056
360,corporate counsel,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
361,attorney at,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
362,bilingual executive assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
363,legal counselor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
364,senior attorney,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
365,assistant general counsel,0,3,12,15,194.0,44.0,150.0,12.0,5.55793703951775,6114.012785774484,1,1.490439967548061E-4,0.0
366,title examiner,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
367,general counsel,0,0,12,12,250.0,0.0,250.0,12.0,5.078651685393258,0.0,1,4.3591979192571516E-4,0.0
368,litigation associate,0,3,13,16,240.0,58.0,182.0,12.0,5.5639651707970526,2200.643195494143,1,1.7749735170229818E-4,0.0
369,english instructor,0,2,14,16,187.0,36.0,151.0,12.0,5.373744139316812,12069.503645955972,1,9.083337352646463E-5,0.0
370,assistant lecturer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
371,assistant economist,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
372,legal officer and lecturer,43,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
373,faculty advisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
374,consultant team lead,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
375,trainee,0,1,15,16,337.0,10.0,327.0,11.0,4.442696629213483,200.35068125057848,1,4.526859377690119E-4,5.30688318697282E-4
376,senior architect,0,2,13,15,344.0,46.0,298.0,11.0,4.547806524184477,1375.2838162109338,0,4.737041668194191E-4,0.0014674761677797208
377,analyst programmer,0,8,13,21,540.0,158.0,382.0,12.0,4.797525309336333,666.3638487901574,0,7.179812951700554E-4,0.005619681998704359
378,business intelligence practice manager,44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
379,intern architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
380,job captain,0,4,8,12,156.0,53.0,103.0,11.0,5.197588747488279,214.26530302280582,0,1.04905064007718E-4,0.0
381,architectural designer,0,4,11,15,165.0,48.0,117.0,10.0,4.9685197588747485,4833.075345569118,0,1.1095207868137372E-4,0.0
382,staff architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
383,senior project architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
384,principal,0,10,14,24,2492.0,233.0,2259.0,11.0,4.678290213723285,1015.0944508293132,5,5.377834879248129E-4,0.011248196465181723
385,project designer,0,3,14,17,186.0,36.0,150.0,10.0,4.956463496316142,1174.0659371121021,0,9.926225356426644E-5,0.0
386,architectural intern,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
387,construction administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
388,freelance designer,0,10,13,23,1019.0,515.0,504.0,11.0,4.7705286839145105,3341.6655679051387,7,7.221254258335781E-4,0.016651041148096242
389,drafter,0,6,9,15,393.0,217.0,176.0,12.0,4.52755905511811,996.4944056201471,7,6.545957639178355E-4,0.008940455006318933
390,senior electrical designer,0,2,6,8,322.0,150.0,172.0,12.0,4.7390326209223845,1205.2174514196608,5,5.43407902788101E-4,0.003983135039738404
391,cad designer,0,6,10,16,427.0,151.0,276.0,12.0,4.674915635545557,4274.186718783018,7,6.833500646730268E-4,0.007527470467237066
392,lead designer,0,4,11,15,288.0,114.0,174.0,11.0,5.275954454119223,803.3453412869619,3,1.9318387588736354E-4,0.0
393,team leader,0,33,15,48,2971.0,738.0,2233.0,11.0,4.392575928008998,4736.60756053536,8,8.657463791704915E-4,0.02806749175393182
